1 0.0241832579	0.9897672529	0.1632226475	0.8251098813	0.1591677244	0.6798820447
1 0.0213955111	0.9907182219	0.1371518377	0.8530492719	0.1685447614	0.4690117352
1 0.0140797231	0.9920958891	0.1027666262	0.8898984472	0.3506860272	0.4802218088
1 0.0078890028	0.9930352077	0.0656697684	0.9296534308	0.4448105428	0.4557177669
1 0.0118452534	0.9932521976	0.0006597579	0.9993219064	0.0417621313	0.3577356141
1 0.3304843487	0.8642750208	0.0750453843	0.9196056096	0.0346681424	0.4723509895
1 0.4278917087	0.8635315757	0.0534995176	0.9465574123	0.0864688241	0.5463044565
1 0.4425332536	0.8551847472	0.059251652	0.9407973779	0.0958450633	0.4616495448
1 0.5528461363	0.7858856099	0.0766024544	0.923422707	0.1507634739	0.4696623563
1 0.4831681335	0.8311935317	0.0697465741	0.9302874644	0.127911746	0.5126420227
1 0.4311786152	0.8629847321	0.0490015457	0.951062275	0.1273651179	0.5574433221
1 0.490384944	0.8310821241	0.0402670152	0.9598087153	0.1217512828	0.4901300045
1 0.4934795921	0.8293432925	0.039244183	0.9608339154	0.1234913558	0.4752268617
1 0.4935151955	0.8293534867	0.0389143041	0.9611638278	0.1224336652	0.4654650028
1 0.638649634	0.714166089	0.0488314194	0.9476975982	0.058474181	0.435002904
1 0.3807535105	0.8938686527	0.0617247067	0.9338810381	0.115242385	0.4257780723
1 0.3150253496	0.9223758789	0.0726480565	0.9221750578	0.1351005908	0.5259190367
1 0.3006615113	0.9302734364	0.0623875766	0.9331707055	0.155547457	0.4014846876
1 0.5225718477	0.8127872567	0.0420035478	0.9550147762	0.0803825574	0.4033938471
1 0.5511108263	0.7957528238	0.0329536613	0.9647133416	0.0862542962	0.4131937472
1 0.5845068216	0.769286613	0.0355273395	0.9619558326	0.0869925676	0.4575887793
1 0.4449614059	0.8698716119	0.0086235334	0.9907871689	0.1495602033	0.4287719888
1 0.3408976331	0.9151504075	0.0467411488	0.9499382086	0.0720924362	0.5564698277
1 0.1523263266	0.9514037351	0.2283208332	0.7714910537	0.1538132206	0.417134773
1 0.1282940272	0.9626682764	0.0514102843	0.9486497233	0.1027794896	0.5001776492
1 0.1854987325	0.9481350522	0.1189555908	0.8810101553	0.0999822717	0.4000205783
1 0.3269261443	0.9084652263	0.0963806678	0.9036172156	0.1325368804	0.5771312846
1 0.3854446153	0.8832128481	0.1168155271	0.883152974	0.1359045348	0.5071001936
1 0.3973133669	0.8772689276	0.1235075053	0.8764515609	0.152062608	0.36136129
1 0.3963463784	0.8780975668	0.1186682434	0.881298157	0.1510774764	0.3939685309
1 0.3393431884	0.8974249565	0.2621074907	0.7376572994	0.3492818755	0.7377702581
1 0.4139244923	0.8692301083	0.1304920176	0.8694578475	0.2121810405	0.4010094375
1 0.0393802159	0.9621716754	0.0939439206	0.9060566332	0.0233258389	0.4118191778
1 0.0532342134	0.9658838041	0.1091380616	0.8908419752	0.0272960944	0.3636778824
1 0.0545864308	0.9648279809	0.1263654187	0.8735898125	0.0971706513	0.419794266
1 0.4844890199	0.8341957103	0.0713907821	0.9286422008	0.1195255933	0.4984968428
1 0.451996639	0.8505740766	0.0931295968	0.9068722798	0.0885690469	0.4641335608
1 0.4444373238	0.8547784373	0.0909884957	0.9090161732	0.070904282	0.5031045962
1 0.4391530662	0.8589158079	0.0736501416	0.9263800978	0.0868285539	0.4317365532
1 0.4185422541	0.8715318029	0.0307658793	0.9693235183	0.1603675938	0.4616959572
1 0.0239596685	0.9706488434	0.0936876939	0.9063134705	0.0711111257	0.5214201087
1 0.20177661	0.9358379887	0.2307409828	0.7690677556	0.2024456173	0.3769455715
1 0.1519567632	0.9511263085	0.1859905186	0.8138810381	0.2361871203	0.395546128
1 0.8047195876	0.5406856006	0.1010166081	0.8989737252	0.2355909018	0.6383057701
1 0.8313281495	0.4982029161	0.1516343531	0.8482854226	0.3971470696	0.3785037772
1 0.8846236008	0.4068763944	0.1290718783	0.8708795873	0.5406830257	0.4133244012
1 0.8931164374	0.3895616222	0.1320594612	0.8678878083	0.5815060467	0.4889489259
1 0.8940350053	0.3873538595	0.1374464465	0.8624931492	0.6253232194	0.4131631235
1 0.8819839642	0.4094984767	0.1720277181	0.8278630917	0.5303001139	0.5268411384
1 0.8848892022	0.4046496997	0.1580400212	0.8418709365	0.5511075078	0.3914115054
1 0.8885314307	0.3988543226	0.1344308551	0.8655139434	0.617213488	0.5800139385
1 0.2054216867	0.9360040078	0.1681448978	0.8317521896	0.073427388	0.3997217588
1 0.3643246746	0.880799746	0.1963122024	0.8035441406	0.1639418819	0.3961129313
1 0.2618972343	0.9206290376	0.1711210697	0.8287722315	0.1203159324	0.4022743338
1 0.244576177	0.9280642174	0.1531924605	0.8467250551	0.1037828869	0.3556343412
1 0.169345467	0.954761981	0.063656262	0.9363870829	0.206115601	0.4104449263
1 0.1691816913	0.9546644084	0.0665193622	0.9335199613	0.206363679	0.4193714683
1 0.1688612606	0.9544583409	0.0722839449	0.9277470313	0.2069142542	0.4393041025
1 0.1701743143	0.9546636803	0.0624622662	0.9375831498	0.2074606724	0.4623459424
1 0.3399626876	0.8975829659	0.1462172844	0.8537101714	0.1301188759	0.5048256691
1 0.7638191062	0.5752496112	0.2802186745	0.7195207136	0.4403655883	0.2822730029
1 0.828699906	0.5023468401	0.1519995021	0.8479200473	0.4661949238	0.552828575
1 0.8314143097	0.4969461224	0.1680484237	0.8318478319	0.5179109533	0.5316096397
1 0.4581738301	0.8399743399	0.1713316528	0.8285605287	0.2088377824	0.4541332822
1 0.2143239625	0.9318258605	0.1818130893	0.8180645855	0.0789760124	0.4145686345
1 0.206709818	0.9349234273	0.1746874968	0.8252001504	0.08343306	0.5161206201
1 0.2010431798	0.9385299737	0.1634467163	0.8364569341	0.1306286367	0.4812072772
1 0.2501787291	0.921416172	0.1996504113	0.8002020311	0.1750628551	0.4500308727
1 0.2412344413	0.9240717494	0.1873204079	0.8125495675	0.115982042	0.4407384358
1 0.2866729329	0.9117826956	0.1801024907	0.8197775509	0.1358187909	0.4811530234
1 0.8892078954	0.3986089347	0.1111017749	0.8888743216	0.2364550597	0.6356916298
1 0.8957033809	0.3839184293	0.1365781803	0.8633625275	0.3784419141	0.4568464991
1 0.8976608562	0.3798036314	0.1363167668	0.8636247381	0.407215139	0.4786468608
1 0.898233359	0.3784077604	0.1390346373	0.860902692	0.4106692512	0.4019446788
1 0.9023042525	0.368855109	0.1535223394	0.8463951427	0.4606218191	0.4357272762
1 0.9018976616	0.3706973385	0.1357908277	0.8641513084	0.4599800412	0.4253240151
1 0.9011891538	0.3727551014	0.1250790983	0.8748772231	0.4573446116	0.3695950371
1 0.9011578228	0.372591995	0.1306559197	0.8692934286	0.4602489883	0.4323141648
1 0.9013529294	0.3731592269	0.1080384651	0.8919423997	0.461306553	0.4603188446
1 0.9012931157	0.372686655	0.1219317628	0.8780301972	0.4591023625	0.4089174503
2 0.9775215921	0.3814623083	0.0769071681	0.9230928319	0.0214833413	0.1840459756
2 0.7309027163	0.6739696169	0.0039457376	0.9963142586	0.0346847923	0.3011376418
2 0.5995430201	0	0.4014872964	0.5985127036	0.0242980285	0.1484074926
2 0.5905159357	0.5920617972	0.2967442864	0.7032557136	0.0263324744	0.1501324925
2 0.8230501049	0.5559982032	0.0842993324	0.9201634431	0.0376693998	0.00547231
2 0.9884661353	0.1959108683	0.3110366905	0.7053593192	0.142729503	0
2 0.9915905624	0.0754688915	0.3414340858	0.6395699427	0.2626951388	0.0046291401
2 0.6980533505	0.697516182	0.0148700093	0.9858287305	0	0.3128719619
2 0.9609426942	0.2341283809	0.1751103876	0.8165283713	0.1534719612	0.3215794088
2 0.614655302	0.7701058182	0.0334538278	0.9649300595	0.0509428281	0.4763045229
2 0.6465888196	0.735653429	0.0044937978	0.9955062022	0.018631357	0.7432446044
2 0.0653533215	0.9885845993	1	0	0.2871194643	0.7620466791
2 0.2157247357	0.9561992356	0.19503555	0.80496445	0.089998827	0.7527977046
2 0.1439400198	0.9786264995	0.1145903657	0.8854096343	0.091809236	0.7494179027
2 0.1069960888	0.9785307697	0.2244106876	0.7755893124	0.0119648788	0.745198956
2 0.1450942718	0.9708414642	0.22834313	0.77165687	0.0350110912	0.7503653196
2 0.1536406146	0.9639157873	0.389187704	0.610812296	0.1484090812	0.7566214141
2 0.1193930853	0.9729386814	0.3202724642	0.6797275358	0.0924061677	0.7441017329
2 1	0.124578237	0.0039560784	0.9960439216	0.2778748358	0.740397401
2 0.0694486736	0.9944417853	0.0122168664	0.9877831336	0.2783765938	0.741803284
2 0.0695895128	0.9944204302	0.0123306147	0.9876693853	0.2791345281	0.743927023
2 0.1690518847	0.9692825426	0.3483446663	0.6516553337	0.1939407788	0.7565726391
2 0.4076657437	0.8895838703	0.189463359	0.810536641	0.2093979684	0.7526847029
2 0.9631835324	0.2703554518	0.16459236	0.83540764	0.8559337207	0.7441811668
2 0.9448854521	0.3218830772	0.0557130469	0.9442869531	0.9943144004	0.7415660775
2 0.9447540546	0.3220104714	0.0911641182	0.9088358818	0.9928373279	0.7401292845
2 0.9311579578	0.3534054006	0.2213882319	0.7786117681	0.9963498879	0.7435460305
2 0.9210962168	0.3757921634	0.2286371029	0.7713628971	0.9993599022	0.7464739234
2 0.879872033	0.4546727148	0.2971416669	0.7028583331	1	0.747096573
2 0.7525077639	0.6325952327	0.0266244961	0.9733755039	0.1967169748	0.7566376748
2 0.6598749128	0.7221378655	0.2680161848	0.7319838152	0.1902779888	0.7495141763
2 0.9961013507	0.1460518855	0	1	0.3498617225	0.744499014
2 0.1297239158	0.9837671853	0.0473296471	0.9526703529	0.3649652246	0.7435460305
2 0.6526354633	0.7171046915	0.0764388795	0.9235611205	0.0422469093	0.9689532806
2 0.2903207278	0.922554658	0.2785445532	0.7214554468	0.1191576248	0.9880257947
2 0.0569997474	0.9925971473	0.2406205636	0.7593794364	0.0856546023	0.9741193651
2 0.0586795893	0.9918556101	0.277302185	0.722697815	0.1463825877	0.985088868
2 0.0574033816	0.9920617972	0.2765812865	0.7234187135	0.1651388188	0.9875476426
2 0.0561161585	0.9925227726	0.259703693	0.740296307	0.1572634365	0.9780210715
2 0.0471882123	0.9942694718	0.2292457304	0.7707542696	0.2297743883	0.9750925996
2 0.0499711634	0.993667111	0.2444170989	0.7555829011	0.2188865526	0.9786373662
2 0.0538477819	0.9930492861	0.2492506644	0.7507493356	0.2278579568	0.9706707396
2 0.0384703447	0.9958092475	0.2014364789	0.7985635211	0.2312447025	0.9973451135
2 0.1369492027	0.9724475143	0.4286391711	0.5713608289	0.1608523692	0.9699903649
2 0.4068529678	0.8838467146	0.3683510776	0.6316489224	0.1939416173	0.9794539441
2 0	1	0.3033343034	0.6966656966	0.189831084	0.9787824637
2 0.2679619152	0.9454561521	0.1652571229	0.8347428771	0.2858949858	1
2 0.0705604377	0.9900175995	0.4642320584	0.5357679416	0.2861761115	0.9757602852
2 0.0536384902	0.9925404458	0.4571294353	0.5428705647	0.2498451649	0.9879706018
2 0.0495360568	0.9935662266	0.4126745187	0.5873254813	0.3344939393	0.9765371149
2 0.0374876176	0.9961627111	0.3029103323	0.6970896677	0.53761085	0.9699545788
2 0.3585160112	0.9041156415	0.7807271916	0.2192728084	0.6343552971	0.9794176349
3 0	0.0268870717	0.246268779	0.7544510318	0	0
3 0.5174504821	0.5304917493	0.2804665551	0.7402080945	0.0469200881	0.2616187416
3 0.9456579559	0.1520038265	0.0571140369	0.9383407479	0.2022756324	0.2337846219
3 0.9442870766	0.1604472736	0.0466209167	0.9495929418	0.1991982121	0.1971601876
3 1	0.1166370108	0.0365392914	0.9680914464	0.214118033	0.3219284509
3 0.2329312734	0.9661520046	0.1094376176	0.8822237572	0.2255698162	0.2751115325
3 0.9583002155	0.1542058336	0.334536258	0.6896953305	0.2585355534	0.2405684029
3 0.9402644192	0.1445597518	0.4242512522	0.6058816132	0.2553591402	0.2002510268
3 0.9488513813	0.1231470473	0.4044831096	0.6243491351	0.2527928689	0.1757830382
3 0.8225928674	0.2592689982	0.0923696827	0.9029183897	0.0387243628	0.8681663223
3 0.9441406377	0.098165962	0.0639528638	0.932785729	0.0931159521	0.8629302713
3 0.6668084006	0.66048841	0	1	0.1825018121	0.8143327555
3 0.0886484312	0.9589708803	0.6981630212	0.2662290206	0.2003282647	1
3 0.002230987	0.998538448	0.0654149453	0.9395053336	0.1080886463	0.8596847279
3 0.698334214	0.604079924	0.0162504074	0.9846890702	0.0006245011	0.7740130689
3 0.8131572656	0.454235355	0.0407379961	0.9601780959	0.0615884415	0.7681814535
3 0.9474213972	0.1328681425	0.2245596913	0.7761808516	0.3316677739	0.7183652796
3 0.973931239	0.0850539371	0.0517518576	0.9491537162	0.3364328805	0.7587955746
3 0.7663091853	0.5110729502	0.4012566982	0.5993150997	0.4667814263	0.7546232808
3 0.03614393	1	0.2051811943	0.795577855	0.4777317345	0.7639945594
3 0.9851214604	0.0181242126	0.0527186886	0.9481859619	0.5317499253	0.7613428107
3 0.9852220269	0.0177297871	0.0488349778	0.9520733817	0.5346560702	0.7822192239
3 0.9865417408	0	0.1057086725	0.8951453727	0.6391153209	0.7183652796
3 0.9452062891	0.1974369605	0.0745279188	0.9263559039	0.3495348702	0.7402228625
3 0.8813642455	0.3337444284	0.2600702455	0.740636385	0.3929071543	0.7806786711
3 0.9328419104	0.1784545298	0.2365749786	0.7641540898	0.3139716488	0.7540132144
3 0.59048024	0.7091874513	0.3178197325	0.6828317474	0.4045937339	0.7638925048
3 0.5575359106	0.7146505261	0.5038518473	0.4966219726	0.4845832371	0.863876882
3 0.6026073172	0.648770183	0.6432430169	0.3570976849	0.5286278456	0.7544199089
3 0.3059081017	0.8621180566	0.8194429524	0.180729479	0.3846469345	0.7819110446
3 0.3086445673	0.8601870657	0.8207448058	0.1794263823	0.3991650036	0.7475148028
3 0.3213768074	0.8550216248	0.8174200726	0.1827542907	0.4516791347	0.7600179687
3 0.3995575077	0.8238507217	0.7566990825	0.2435332691	0.4610177506	0.8568985286
3 0.3067417445	0.8689499249	0.7542901986	0.2459444535	0.3907847997	0.7550300245
3 0.6964896139	0.5753142901	1	0	0.9996323816	0.7383019153
3 0.6965046106	0.5755707877	0.999275332	0.0007253601	1	0.7399194516
